Starting new run: Thu Jul 06 14:59:45 2023

alphaCam;alphaDotCam;systemTime
0.000000;0.000000;Thu Jul 06 14:59:49 2023
0.005435;0.364623;Thu Jul 06 14:59:49 2023
0.005435;0.000000;Thu Jul 06 14:59:49 2023
0.000000;-0.364986;Thu Jul 06 14:59:49 2023
0.005435;0.365150;Thu Jul 06 14:59:49 2023
0.005435;0.000000;Thu Jul 06 14:59:49 2023
0.005405;-0.001973;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005435;0.001973;Thu Jul 06 14:59:49 2023
0.000000;-0.365111;Thu Jul 06 14:59:49 2023
0.005435;0.365477;Thu Jul 06 14:59:49 2023
0.000000;-0.365841;Thu Jul 06 14:59:49 2023
0.005405;0.364292;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.010869;0.368812;Thu Jul 06 14:59:49 2023
0.010810;-0.003966;Thu Jul 06 14:59:49 2023
0.005405;-0.365119;Thu Jul 06 14:59:49 2023
0.000000;-0.364017;Thu Jul 06 14:59:49 2023
0.005405;0.364558;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005435;0.001990;Thu Jul 06 14:59:49 2023
0.005405;-0.001991;Thu Jul 06 14:59:49 2023
0.000000;-0.366681;Thu Jul 06 14:59:49 2023
0.000000;0.000000;Thu Jul 06 14:59:49 2023
0.000000;0.000000;Thu Jul 06 14:59:49 2023
0.005435;0.367858;Thu Jul 06 14:59:49 2023
0.005405;-0.001991;Thu Jul 06 14:59:49 2023
0.000000;-0.365830;Thu Jul 06 14:59:50 2023
0.005405;0.365814;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.000000;-0.366271;Thu Jul 06 14:59:50 2023
0.005405;0.366862;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.010810;0.367253;Thu Jul 06 14:59:50 2023
0.005435;-0.365384;Thu Jul 06 14:59:50 2023
0.000000;-0.369399;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.366264;Thu Jul 06 14:59:50 2023
0.005435;0.001990;Thu Jul 06 14:59:50 2023
0.005405;-0.001993;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.005435;0.001989;Thu Jul 06 14:59:50 2023
0.000000;-0.368486;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.367812;Thu Jul 06 14:59:50 2023
0.000000;-0.367842;Thu Jul 06 14:59:50 2023
0.005405;0.368044;Thu Jul 06 14:59:50 2023
0.000000;-0.367910;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.366799;Thu Jul 06 14:59:50 2023
0.000000;-0.366832;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.005435;0.368427;Thu Jul 06 14:59:50 2023
0.000000;-0.368380;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.005435;0.368060;Thu Jul 06 14:59:50 2023
0.000000;-0.368180;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.367346;Thu Jul 06 14:59:50 2023
0.000000;-0.367547;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.005435;0.369390;Thu Jul 06 14:59:50 2023
0.005405;-0.001997;Thu Jul 06 14:59:50 2023
0.005435;0.001998;Thu Jul 06 14:59:50 2023
0.005405;-0.001999;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.005435;0.001999;Thu Jul 06 14:59:50 2023
0.005435;0.000000;Thu Jul 06 14:59:50 2023
0.000000;-0.370122;Thu Jul 06 14:59:50 2023
0.005405;0.368436;Thu Jul 06 14:59:50 2023
0.005435;0.002004;Thu Jul 06 14:59:50 2023
0.005405;-0.002006;Thu Jul 06 14:59:50 2023
0.005435;0.002007;Thu Jul 06 14:59:50 2023
0.000000;-0.371446;Thu Jul 06 14:59:50 2023
0.000000;0.000000;Thu Jul 06 14:59:50 2023
0.005376;0.367166;Thu Jul 06 14:59:50 2023
0.005435;0.003995;Thu Jul 06 14:59:50 2023
0.005405;-0.002010;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.000000;-0.370352;Thu Jul 06 14:59:50 2023
0.005405;0.370395;Thu Jul 06 14:59:50 2023
0.005405;0.000000;Thu Jul 06 14:59:50 2023
0.005435;0.002014;Thu Jul 06 14:59:51 2023
0.005435;0.000000;Thu Jul 06 14:59:51 2023
0.005405;-0.002015;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.000000;-0.371032;Thu Jul 06 14:59:51 2023
0.010869;0.745613;Thu Jul 06 14:59:51 2023
0.005405;-0.375105;Thu Jul 06 14:59:51 2023
0.005435;0.002018;Thu Jul 06 14:59:51 2023
0.000000;-0.373264;Thu Jul 06 14:59:51 2023
0.005405;0.371585;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.010810;0.370897;Thu Jul 06 14:59:51 2023
0.005405;-0.371419;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.010929;0.380096;Thu Jul 06 14:59:51 2023
0.010869;-0.004084;Thu Jul 06 14:59:51 2023
0.000000;-0.748418;Thu Jul 06 14:59:51 2023
0.000000;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.371872;Thu Jul 06 14:59:51 2023
0.005435;0.002023;Thu Jul 06 14:59:51 2023
0.005405;-0.002024;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005435;0.002027;Thu Jul 06 14:59:51 2023
0.005405;-0.002027;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.000000;-0.372857;Thu Jul 06 14:59:51 2023
0.005405;0.373256;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.010810;0.372639;Thu Jul 06 14:59:51 2023
0.005435;-0.370518;Thu Jul 06 14:59:51 2023
0.010810;0.370423;Thu Jul 06 14:59:51 2023
0.000000;-0.744853;Thu Jul 06 14:59:51 2023
0.005405;0.372341;Thu Jul 06 14:59:51 2023
0.000000;-0.372733;Thu Jul 06 14:59:51 2023
0.005405;0.373091;Thu Jul 06 14:59:51 2023
0.000000;-0.372965;Thu Jul 06 14:59:51 2023
0.010810;0.746394;Thu Jul 06 14:59:51 2023
0.005405;-0.372927;Thu Jul 06 14:59:51 2023
0.005435;0.002026;Thu Jul 06 14:59:51 2023
0.005405;-0.002025;Thu Jul 06 14:59:51 2023
0.010810;0.372549;Thu Jul 06 14:59:51 2023
0.010810;0.000000;Thu Jul 06 14:59:51 2023
0.010810;0.000000;Thu Jul 06 14:59:51 2023
0.010869;0.004044;Thu Jul 06 14:59:51 2023
0.000000;-0.748166;Thu Jul 06 14:59:51 2023
0.005405;0.371936;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005435;0.002021;Thu Jul 06 14:59:51 2023
0.005435;0.000000;Thu Jul 06 14:59:51 2023
0.005405;-0.002023;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.000000;Thu Jul 06 14:59:51 2023
0.000000;-0.371716;Thu Jul 06 14:59:51 2023
0.000000;0.000000;Thu Jul 06 14:59:51 2023
0.005405;0.372115;Thu Jul 06 14:59:51 2023
0.005435;0.002023;Thu Jul 06 14:59:51 2023
0.005405;-0.002024;Thu Jul 06 14:59:51 2023
0.000000;-0.372491;Thu Jul 06 14:59:51 2023
0.000000;0.000000;Thu Jul 06 14:59:51 2023
0.005435;0.374980;Thu Jul 06 14:59:51 2023
0.005405;-0.002028;Thu Jul 06 14:59:51 2023
0.005435;0.002029;Thu Jul 06 14:59:51 2023
0.005405;-0.002029;Thu Jul 06 14:59:51 2023
0.000000;-0.373441;Thu Jul 06 14:59:51 2023
0.000000;0.000000;Thu Jul 06 14:59:51 2023
-0.005376;-0.371597;Thu Jul 06 14:59:52 2023
0.010810;1.118973;Thu Jul 06 14:59:52 2023
0.005435;-0.371700;Thu Jul 06 14:59:52 2023
0.005435;0.000000;Thu Jul 06 14:59:52 2023
0.005405;-0.002032;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.000000;-0.374043;Thu Jul 06 14:59:52 2023
0.005405;0.374262;Thu Jul 06 14:59:52 2023
0.000000;-0.374251;Thu Jul 06 14:59:52 2023
0.005405;0.374370;Thu Jul 06 14:59:52 2023
0.000000;-0.374450;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.374431;Thu Jul 06 14:59:52 2023
0.000000;-0.374580;Thu Jul 06 14:59:52 2023
0.005435;0.375821;Thu Jul 06 14:59:52 2023
0.005435;0.000000;Thu Jul 06 14:59:52 2023
0.000000;-0.376025;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.005435;0.376228;Thu Jul 06 14:59:52 2023
0.005405;-0.002030;Thu Jul 06 14:59:52 2023
0.010810;0.373826;Thu Jul 06 14:59:52 2023
0.016482;0.392612;Thu Jul 06 14:59:52 2023
0.000000;-1.142168;Thu Jul 06 14:59:52 2023
0.010810;0.748157;Thu Jul 06 14:59:52 2023
0.005435;-0.372003;Thu Jul 06 14:59:52 2023
0.005405;-0.002033;Thu Jul 06 14:59:52 2023
0.005435;0.002033;Thu Jul 06 14:59:52 2023
0.005405;-0.002032;Thu Jul 06 14:59:52 2023
0.000000;-0.373938;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.005435;0.376855;Thu Jul 06 14:59:52 2023
0.000000;-0.376581;Thu Jul 06 14:59:52 2023
0.005435;0.376877;Thu Jul 06 14:59:52 2023
0.005405;-0.002035;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005435;0.002038;Thu Jul 06 14:59:52 2023
0.005405;-0.002038;Thu Jul 06 14:59:52 2023
0.000000;-0.374895;Thu Jul 06 14:59:52 2023
0.005405;0.375272;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.000000;-0.375497;Thu Jul 06 14:59:52 2023
0.005435;0.377540;Thu Jul 06 14:59:52 2023
0.000000;-0.377614;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.375444;Thu Jul 06 14:59:52 2023
0.000000;-0.375394;Thu Jul 06 14:59:52 2023
0.005435;0.377179;Thu Jul 06 14:59:52 2023
0.005435;0.000000;Thu Jul 06 14:59:52 2023
0.000000;-0.377193;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.005435;0.377252;Thu Jul 06 14:59:52 2023
0.000000;-0.377210;Thu Jul 06 14:59:52 2023
0.000000;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.374769;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.005435;0.002039;Thu Jul 06 14:59:52 2023
0.005405;-0.002040;Thu Jul 06 14:59:52 2023
0.005405;0.000000;Thu Jul 06 14:59:52 2023
0.000000;-0.375762;Thu Jul 06 14:59:53 2023
0.005435;0.377882;Thu Jul 06 14:59:53 2023
0.000000;-0.377961;Thu Jul 06 14:59:53 2023
0.005405;0.375988;Thu Jul 06 14:59:53 2023
0.005435;0.002044;Thu Jul 06 14:59:53 2023
0.005435;0.000000;Thu Jul 06 14:59:53 2023
0.005405;-0.002041;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.000000;-0.375858;Thu Jul 06 14:59:53 2023
0.005405;0.376094;Thu Jul 06 14:59:53 2023
0.000000;-0.376307;Thu Jul 06 14:59:53 2023
0.005435;0.378510;Thu Jul 06 14:59:53 2023
0.000000;-0.378711;Thu Jul 06 14:59:53 2023
0.000000;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.376808;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.000000;-0.376714;Thu Jul 06 14:59:53 2023
0.005405;0.376767;Thu Jul 06 14:59:53 2023
0.000000;-0.376908;Thu Jul 06 14:59:53 2023
0.005405;0.376949;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.000000;-0.377190;Thu Jul 06 14:59:53 2023
0.005405;0.377131;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005435;0.002052;Thu Jul 06 14:59:53 2023
0.005435;0.000000;Thu Jul 06 14:59:53 2023
0.005405;-0.002052;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005435;0.002052;Thu Jul 06 14:59:53 2023
0.005405;-0.002053;Thu Jul 06 14:59:53 2023
0.005435;0.002054;Thu Jul 06 14:59:53 2023
0.005405;-0.002054;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.000000;-0.378186;Thu Jul 06 14:59:53 2023
0.000000;0.000000;Thu Jul 06 14:59:53 2023
0.000000;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.378374;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.000000;-0.377949;Thu Jul 06 14:59:53 2023
0.005405;0.378269;Thu Jul 06 14:59:53 2023
0.000000;-0.377835;Thu Jul 06 14:59:53 2023
0.005405;0.378136;Thu Jul 06 14:59:53 2023
0.010810;0.377701;Thu Jul 06 14:59:53 2023
0.005405;-0.378017;Thu Jul 06 14:59:53 2023
0.000000;-0.377565;Thu Jul 06 14:59:53 2023
0.000000;0.000000;Thu Jul 06 14:59:53 2023
0.010810;0.756100;Thu Jul 06 14:59:53 2023
0.005405;-0.378233;Thu Jul 06 14:59:53 2023
0.000000;-0.378096;Thu Jul 06 14:59:53 2023
0.005405;0.378042;Thu Jul 06 14:59:53 2023
0.000000;-0.377968;Thu Jul 06 14:59:53 2023
0.005405;0.377897;Thu Jul 06 14:59:53 2023
0.000000;-0.378128;Thu Jul 06 14:59:53 2023
0.005405;0.377740;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:53 2023
0.010869;0.381818;Thu Jul 06 14:59:53 2023
0.010810;-0.004101;Thu Jul 06 14:59:53 2023
0.010869;0.004105;Thu Jul 06 14:59:53 2023
0.005405;-0.381760;Thu Jul 06 14:59:53 2023
0.005405;0.000000;Thu Jul 06 14:59:54 2023
0.000000;-0.377492;Thu Jul 06 14:59:54 2023
0.005435;0.379305;Thu Jul 06 14:59:54 2023
0.005405;-0.002050;Thu Jul 06 14:59:54 2023
0.000000;-0.377321;Thu Jul 06 14:59:54 2023
0.005405;0.377286;Thu Jul 06 14:59:54 2023
0.005405;0.000000;Thu Jul 06 14:59:54 2023
0.005405;0.000000;Thu Jul 06 14:59:54 2023
0.005405;0.000000;Thu Jul 06 14:59:54 2023
0.005435;0.002049;Thu Jul 06 14:59:54 2023
0.005405;-0.002050;Thu Jul 06 14:59:54 2023
0.005435;0.002051;Thu Jul 06 14:59:54 2023
0.000000;-0.379587;Thu Jul 06 14:59:54 2023
0.005405;0.377541;Thu Jul 06 14:59:54 2023
0.005405;0.000000;Thu Jul 06 14:59:54 2023
0.000000;-0.377616;Thu Jul 06 14:59:54 2023
0.005405;0.377627;Thu Jul 06 14:59:54 2023
0.005405;0.000000;Thu Jul 06 14:59:54 2023
0.000000;-0.377791;Thu Jul 06 14:59:54 2023
0.005435;0.379811;Thu Jul 06 14:59:54 2023
0.005405;-0.002053;Thu Jul 06 14:59:54 2023
0.005405;0.000000;Thu Jul 06 14:59:54 2023
0.005405;0.000000;Thu Jul 06 14:59:54 2023
0.005405;0.000000;Thu Jul 06 14:59:54 2023
0.005435;0.002054;Thu Jul 06 14:59:54 2023
0.005405;-0.002054;Thu Jul 06 14:59:54 2023
0.000000;-0.377867;Thu Jul 06 14:59:54 2023
0.000000;0.000000;Thu Jul 06 14:59:54 2023
0.000000;0.000000;Thu Jul 06 14:59:54 2023
0.000000;0.000000;Thu Jul 06 14:59:54 2023
0.000000;0.000000;Thu Jul 06 14:59:54 2023
0.005405;0.378060;Thu Jul 06 14:59:54 2023
0.005435;0.002056;Thu Jul 06 14:59:54 2023
0.000000;-0.380521;Thu Jul 06 14:59:54 2023
0.000000;0.000000;Thu Jul 06 14:59:54 2023
0.000000;0.000000;Thu Jul 06 14:59:54 2023
0.000000;0.000000;Thu Jul 06 14:59:54 2023
0.000000;0.000000;Thu Jul 06 14:59:54 2023
0.005405;0.378715;Thu Jul 06 14:59:54 2023
0.005435;0.002058;Thu Jul 06 14:59:54 2023
0.005435;0.000000;Thu Jul 06 14:59:54 2023
0.005435;0.000000;Thu Jul 06 14:59:54 2023
0.005435;0.000000;Thu Jul 06 14:59:54 2023
0.005405;-0.002059;Thu Jul 06 14:59:54 2023
0.005435;0.002059;Thu Jul 06 14:59:54 2023
0.000000;-0.381062;Thu Jul 06 14:59:54 2023
0.005405;0.378554;Thu Jul 06 14:59:54 2023
