Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 15:00:49 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;systemTime
0.006136;-0.230097;-0.003068;-0.230097;0.134827;0.000000;48.500000;91.500000;235.500000;92.500000;-0.005348;-1.605127;-0.306392;1;-0.276878;0.298358;-0.089001;0.162742;0;Mon Jun 26 15:01:00 2023
0.003068;-0.230097;-0.003068;0.000000;0.134786;0.000000;48.500000;90.500000;234.500000;92.500000;-0.010752;-0.811144;-0.616060;1;-0.762950;0.201440;-0.233429;0.082362;0;Mon Jun 26 15:01:00 2023
0.003068;-0.230097;-0.003068;0.000000;0.134786;0.000000;48.500000;91.500000;234.500000;92.500000;-0.005376;0.806803;-0.308039;1;-0.762950;0.201440;-0.025383;-0.067022;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.006136;-0.230097;0.134704;0.000000;48.500000;91.500000;234.500000;92.500000;-0.005376;0.000000;-0.308039;1;0.361606;-0.165976;-0.020306;-0.199414;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.006136;-0.230097;0.134704;0.000000;48.500000;91.500000;235.500000;92.500000;-0.005348;0.004315;-0.306392;1;0.361606;-0.165976;-0.015382;-0.219578;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.003068;0.230097;0.134663;0.000000;48.500000;91.500000;234.500000;92.500000;-0.005376;-0.004315;-0.308039;1;-0.390208;-1.411337;-0.013169;-0.154450;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.003068;0.230097;0.134663;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.004315;-0.306392;1;-0.390208;-1.411337;-0.009672;-0.067472;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.003068;0.000000;0.134622;0.000000;48.500000;91.500000;234.500000;92.500000;-0.005376;-0.004315;-0.308039;1;0.841944;-0.544774;-0.008601;0.002884;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.003068;0.000000;0.134622;0.000000;48.500000;90.500000;234.500000;92.500000;-0.010752;-0.806823;-0.616060;1;0.841944;-0.544774;-0.168245;0.027253;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;-0.003068;0.000000;0.134581;0.000000;47.500000;92.500000;234.500000;90.500000;0.010695;3.218753;0.612766;1;0.095987;-0.436226;0.509155;0.040084;0;Mon Jun 26 15:01:00 2023
0.006136;0.000000;-0.003068;0.000000;0.134581;0.000000;48.500000;90.500000;234.500000;92.500000;-0.010752;-3.218774;-0.616060;1;0.095987;-0.436226;-0.236431;0.111741;0;Mon Jun 26 15:01:00 2023
0.003068;-0.230097;-0.003068;0.000000;0.134540;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.811152;-0.306392;1;-0.762705;-0.162267;-0.026914;0.156906;0;Mon Jun 26 15:01:00 2023
0.003068;-0.230097;-0.003068;0.000000;0.134540;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.000000;-0.306392;1;-0.762705;-0.162267;-0.021531;0.082649;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.003068;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.000000;-0.306392;1;-0.016666;-0.057946;-0.017225;-0.023281;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.003068;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.000000;-0.306392;1;-0.016666;-0.057946;-0.013780;-0.080423;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.003068;0.000000;0.134459;0.000000;48.500000;91.500000;234.500000;92.500000;-0.005376;-0.004315;-0.308039;1;-0.016625;-0.586600;-0.011887;-0.091098;0;Mon Jun 26 15:01:00 2023
