Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Tue Jun 20 16:15:10 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.003068;-0.230097;-0.006136;0.000000;0.111183;0.000000;43.500000;100.500000;233.500000;99.500000;0.005263;0.790503;0.301554;1;-0.734249;-0.653586;0;Tue Jun 20 16:15:20 2023
0.006136;0.230097;-0.006136;0.000000;0.111101;0.000000;42.500000;99.500000;233.500000;101.500000;-0.010471;-2.363347;-0.599934;1;0.870563;0.260334;0;Tue Jun 20 16:15:20 2023
0.006136;0.000000;-0.006136;0.000000;0.111019;0.000000;43.500000;100.500000;234.500000;103.500000;-0.015706;-0.786277;-0.899860;1;0.124647;-0.677936;0;Tue Jun 20 16:15:20 2023
0.003068;-0.230097;-0.006136;0.000000;0.110937;0.000000;43.500000;101.500000;234.500000;101.500000;0.000000;2.359025;0.000000;1;-0.734004;-0.846739;0;Tue Jun 20 16:15:20 2023
0.003068;0.000000;-0.006136;0.000000;0.110856;0.000000;43.500000;101.500000;234.500000;100.500000;0.005236;0.786361;0.299975;1;0.012076;0.091726;0;Tue Jun 20 16:15:20 2023
0.006136;0.230097;-0.003068;0.230097;0.110815;0.000000;43.500000;100.500000;234.500000;103.500000;-0.015706;-3.145162;-0.899860;1;0.492373;-0.310210;0;Tue Jun 20 16:15:21 2023
0.009204;0.230097;-0.003068;0.000000;0.110774;0.000000;42.500000;100.500000;234.500000;101.500000;-0.005208;1.576687;-0.298413;1;0.978527;0.448939;0;Tue Jun 20 16:15:21 2023
0.006136;-0.230097;-0.006136;-0.230097;0.110692;0.000000;43.500000;101.500000;234.500000;101.500000;0.000000;0.782317;0.000000;1;-0.247645;-0.473115;0;Tue Jun 20 16:15:21 2023
0.003068;-0.230097;-0.009204;-0.230097;0.110569;0.000000;42.500000;101.500000;234.500000;100.500000;0.005208;0.782310;0.298413;1;-0.355159;-0.276510;0;Tue Jun 20 16:15:21 2023
0.000000;-0.230097;-0.012272;-0.230097;0.110406;0.000000;42.500000;99.500000;234.500000;101.500000;-0.010416;-2.346731;-0.596809;1;-0.462632;-0.845388;0;Tue Jun 20 16:15:21 2023
-0.003068;-0.230097;-0.015340;-0.230097;0.110201;0.000000;43.500000;99.500000;233.500000;101.500000;-0.010526;-0.016467;-0.603091;1;-0.570064;-0.844113;0;Tue Jun 20 16:15:21 2023
0.000000;0.230097;-0.012272;0.230097;0.110038;0.000000;43.500000;99.500000;233.500000;101.500000;-0.010526;0.000000;-0.603091;1;0.282975;-0.103810;0;Tue Jun 20 16:15:21 2023
0.003068;0.230097;-0.012272;0.000000;0.109874;0.000000;43.500000;100.500000;234.500000;100.500000;0.000000;1.581045;0.000000;1;0.769252;0.656517;0;Tue Jun 20 16:15:21 2023
0.003068;0.000000;-0.012272;0.000000;0.109710;0.000000;42.500000;101.500000;233.500000;100.500000;0.005236;0.786400;0.299975;1;0.023418;0.103068;0;Tue Jun 20 16:15:21 2023
0.000000;-0.230097;-0.012272;0.000000;0.109547;0.000000;43.500000;99.500000;233.500000;101.500000;-0.010526;-2.367334;-0.603091;1;-0.835151;-1.221936;0;Tue Jun 20 16:15:21 2023
0.000000;0.000000;-0.015340;-0.230097;0.109342;0.000000;42.500000;100.500000;234.500000;101.500000;-0.005208;0.798685;-0.298413;1;0.289528;0.098145;0;Tue Jun 20 16:15:21 2023
0.000000;0.000000;-0.012272;0.230097;0.109179;0.000000;42.500000;99.500000;233.500000;101.500000;-0.010471;-0.790456;-0.599934;1;-0.462164;-0.846924;0;Tue Jun 20 16:15:21 2023
0.003068;0.230097;-0.012272;0.000000;0.109015;0.000000;43.500000;99.500000;233.500000;101.500000;-0.010526;-0.008277;-0.603091;1;0.770111;0.270592;0;Tue Jun 20 16:15:21 2023
