Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 11:58:04 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.003068;-0.230097;-0.021476;0.000000;0.190541;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;-0.793082;0.000000;1;-0.788115;-0.698603;0.003154;-0.170731;0;Fri Jun 30 11:58:15 2023
0.003068;-0.230097;-0.021476;0.000000;0.190541;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.793103;0.303149;1;-0.788115;-0.698603;0.002511;-0.103737;0;Fri Jun 30 11:58:15 2023
0.006136;0.230097;-0.018408;0.230097;0.190295;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.000000;0.303149;1;0.438384;0.305174;0.004547;-0.062142;0;Fri Jun 30 11:58:15 2023
0.006136;0.230097;-0.018408;0.230097;0.190295;0.000000;63.500000;82.500000;251.500000;82.500000;0.000000;-0.793105;0.000000;1;0.438384;0.305174;0.003344;-0.009479;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.015340;0.230097;0.190091;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;1.586200;0.606282;1;-0.312508;-0.415088;0.005034;0.207662;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.015340;0.230097;0.190091;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;-1.586186;0.000000;1;-0.312508;-0.415088;0.005092;-0.038915;0;Fri Jun 30 11:58:15 2023
0.009204;0.230097;-0.015340;0.000000;0.189886;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;1.586195;0.606282;1;0.919808;0.768701;0.004993;0.245541;0;Fri Jun 30 11:58:15 2023
0.009204;0.230097;-0.015340;0.000000;0.189886;0.000000;62.500000;83.500000;252.500000;82.500000;0.005263;-0.797262;0.301554;1;0.919808;0.768701;0.007162;0.008418;0;Fri Jun 30 11:58:15 2023
0.009204;0.000000;-0.015340;0.000000;0.189682;0.000000;62.500000;84.500000;250.500000;82.500000;0.010638;0.805660;0.609507;1;0.174015;0.098978;0.007972;0.228080;0;Fri Jun 30 11:58:15 2023
0.009204;0.000000;-0.015340;0.000000;0.189682;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;-0.008436;0.606282;1;0.174015;0.098978;0.010156;0.158830;0;Fri Jun 30 11:58:15 2023
0.006136;-0.230097;-0.015340;0.000000;0.189477;0.000000;62.500000;84.500000;251.500000;81.500000;0.015872;0.792950;0.909380;1;-0.684513;-0.536787;0.012363;0.327859;0;Fri Jun 30 11:58:15 2023
0.006136;-0.230097;-0.015340;0.000000;0.189477;0.000000;63.500000;83.500000;251.500000;82.500000;0.005319;-1.581781;0.304762;1;-0.684513;-0.536787;0.010867;0.038648;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.015340;0.000000;0.189273;0.000000;62.500000;83.500000;251.500000;83.500000;0.000000;-0.797328;0.000000;1;0.061689;0.235533;0.004850;-0.309667;0;Fri Jun 30 11:58:15 2023
