Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 11:56:09 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.006136;0.000000;-0.006136;0.000000;0.174997;0.000000;62.500000;88.500000;252.500000;88.500000;0.000000;0.000000;0.000000;1;0.060670;-0.208134;-0.000544;-0.106469;0;Fri Jun 30 11:56:20 2023
0.006136;0.000000;-0.006136;0.000000;0.174915;0.000000;61.500000;87.500000;251.500000;88.500000;-0.005263;-0.787492;-0.301554;1;0.060752;-0.184691;-0.002476;-0.037618;0;Fri Jun 30 11:56:20 2023
0.006136;0.000000;-0.006136;0.000000;0.174915;0.000000;62.500000;89.500000;251.500000;88.500000;0.005291;1.579140;0.303149;1;0.060752;-0.184691;-0.000350;0.201582;0;Fri Jun 30 11:56:20 2023
0.003068;-0.230097;-0.006136;0.000000;0.174833;0.000000;62.500000;89.500000;251.500000;88.500000;0.005291;0.000000;0.303149;1;-0.797899;-0.923512;0.004278;0.254025;0;Fri Jun 30 11:56:20 2023
0.003068;-0.230097;-0.006136;0.000000;0.174833;0.000000;62.500000;89.500000;252.500000;88.500000;0.005263;-0.004167;0.301554;1;-0.797899;-0.923512;0.005062;0.423804;0;Fri Jun 30 11:56:20 2023
0.006136;0.230097;-0.003068;0.230097;0.174792;0.000000;63.500000;88.500000;251.500000;86.500000;0.010638;0.804213;0.609507;1;0.428396;0.388945;0.006993;0.415895;0;Fri Jun 30 11:56:20 2023
0.006136;0.230097;-0.003068;0.230097;0.174792;0.000000;62.500000;88.500000;251.500000;89.500000;-0.005291;-2.383400;-0.303149;1;0.428396;0.388945;0.003645;-0.143933;0;Fri Jun 30 11:56:20 2023
0.009204;0.230097;-0.000000;0.230097;0.174792;0.000000;63.500000;88.500000;251.500000;89.500000;-0.005319;-0.004211;-0.304762;1;0.536032;0.331768;-0.002759;-0.470655;0;Fri Jun 30 11:56:20 2023
0.009204;0.230097;-0.000000;0.230097;0.174792;0.000000;62.500000;89.500000;251.500000;88.500000;0.005291;1.587566;0.303149;1;0.536032;0.331768;-0.000554;-0.508524;0;Fri Jun 30 11:56:20 2023
0.009204;0.000000;-0.000000;0.000000;0.174792;0.000000;62.500000;89.500000;251.500000;88.500000;0.005291;0.000000;0.303149;1;0.163413;-0.195167;0.003338;-0.055729;0;Fri Jun 30 11:56:20 2023
0.009204;0.000000;-0.000000;0.000000;0.174792;0.000000;62.500000;89.500000;251.500000;86.500000;0.015872;1.583113;0.909380;1;0.163413;-0.195167;0.008367;0.751893;0;Fri Jun 30 11:56:20 2023
0.006136;-0.230097;-0.000000;0.000000;0.174792;0.000000;63.500000;88.500000;251.500000;88.500000;0.000000;-2.374760;0.000000;1;-0.695320;-0.613353;0.008438;0.480388;0;Fri Jun 30 11:56:20 2023
0.006136;-0.230097;-0.000000;0.000000;0.174792;0.000000;63.500000;88.500000;251.500000;88.500000;0.000000;0.000000;0.000000;1;-0.695320;-0.613353;0.002973;0.088988;0;Fri Jun 30 11:56:20 2023
