Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 12:02:20 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.000000;0.000000;-0.006136;0.000000;0.153541;0.000000;63.500000;80.500000;252.500000;79.500000;0.005291;0.000000;0.303149;1;-0.143345;0.077971;0.005768;0.046950;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.006136;0.000000;0.153500;0.000000;62.500000;80.500000;250.500000;79.500000;0.005319;0.004218;0.304762;1;-0.143304;0.068647;0.005325;-0.039773;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.006136;0.000000;0.153459;0.000000;61.500000;80.500000;251.500000;80.500000;0.000000;-0.797173;0.000000;1;-0.143263;0.052413;0.002888;-0.200781;0;Fri Jun 30 12:02:36 2023
0.003068;0.460194;-0.006136;0.000000;0.153419;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.792944;0.303149;1;1.461509;-0.027726;0.002539;-0.120041;0;Fri Jun 30 12:02:36 2023
0.000000;-0.460194;-0.006136;0.000000;0.153337;0.000000;61.500000;80.500000;251.500000;79.500000;0.005263;-0.004173;0.301554;1;-1.635136;0.034140;0.004824;-0.064843;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;-0.460194;0.153275;0.000000;62.500000;80.500000;252.500000;80.500000;0.000000;-0.788765;0.000000;1;0.608777;0.786057;0.003481;-0.004268;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.153214;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.792923;0.303149;1;-0.137919;-0.010012;0.002882;0.070654;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.153153;0.000000;62.500000;80.500000;251.500000;78.500000;0.010582;0.792874;0.606282;1;-0.137858;-0.031972;0.006304;0.164838;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.153091;0.000000;63.500000;79.500000;251.500000;79.500000;0.000000;-1.585795;0.000000;1;-0.137796;0.093841;0.005294;0.073314;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.153030;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.792943;0.303149;1;-0.137735;0.056784;0.003670;0.082199;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152969;0.000000;62.500000;79.500000;251.500000;79.500000;0.000000;-0.792956;0.000000;1;-0.137674;-0.002823;0.003328;-0.288932;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152907;0.000000;63.500000;79.500000;250.500000;79.500000;0.000000;0.000000;0.000000;1;-0.137612;-0.004544;0.000684;-0.256585;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152846;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.792942;0.303149;1;-0.137551;-0.135332;0.001623;-0.102778;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152784;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.000000;0.303149;1;-0.137489;-0.077853;0.004097;0.120663;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152723;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.000000;0.303149;1;-0.137428;0.013119;0.005385;0.300006;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152662;0.000000;62.500000;79.500000;251.500000;79.500000;0.000000;-0.792947;0.000000;1;-0.137367;0.077951;0.003934;0.076572;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152600;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.792926;0.303149;1;-0.137305;0.007236;0.002977;-0.021725;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152539;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.000000;0.303149;1;-0.137244;-0.027869;0.004052;-0.100026;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152478;0.000000;62.500000;79.500000;251.500000;79.500000;0.000000;-0.792928;0.000000;1;-0.137183;0.011704;0.002590;-0.081566;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152416;0.000000;62.500000;79.500000;251.500000;79.500000;0.000000;0.000000;0.000000;1;-0.137121;-0.041937;0.001128;-0.126469;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152355;0.000000;62.500000;79.500000;251.500000;79.500000;0.000000;0.000000;0.000000;1;-0.137060;-0.095607;0.000915;-0.221160;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152294;0.000000;62.500000;80.500000;252.500000;79.500000;0.005263;0.788780;0.301554;1;-0.136999;-0.134031;0.002022;-0.002560;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152232;0.000000;61.500000;79.500000;251.500000;79.500000;0.000000;-0.788780;0.000000;1;-0.136937;-0.062638;0.001738;0.053658;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152171;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.792964;0.303149;1;-0.136876;-0.073029;0.002208;0.237938;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152110;0.000000;63.500000;79.500000;251.500000;79.500000;0.000000;-0.792965;0.000000;1;-0.136815;-0.048538;0.003137;0.005944;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.152048;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.792944;0.303149;1;-0.136753;-0.021495;0.003338;0.084746;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151987;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.000000;0.303149;1;-0.136692;-0.014051;0.004548;0.029594;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151925;0.000000;61.500000;80.500000;251.500000;79.500000;0.005263;-0.004173;0.301554;1;-0.136630;0.030490;0.004388;0.130359;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151864;0.000000;62.500000;79.500000;252.500000;79.500000;0.000000;-0.788760;0.000000;1;-0.136569;0.024657;0.002977;-0.036773;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151803;0.000000;61.500000;80.500000;251.500000;79.500000;0.005263;0.788792;0.301554;1;-0.136508;-0.027129;0.003361;-0.048928;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151741;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.004173;0.303149;1;-0.136446;-0.012929;0.005192;-0.072167;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151680;0.000000;62.500000;79.500000;251.500000;79.500000;0.000000;-0.792958;0.000000;1;-0.136385;0.054394;0.002901;-0.043904;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151619;0.000000;61.500000;80.500000;251.500000;79.500000;0.005263;0.788789;0.301554;1;-0.136324;-0.029722;0.002159;0.037988;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151557;0.000000;63.500000;79.500000;251.500000;79.500000;0.000000;-0.788789;0.000000;1;-0.136262;-0.056929;0.002501;-0.132907;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151496;0.000000;62.500000;79.500000;251.500000;80.500000;-0.005291;-0.792966;-0.303149;1;-0.136201;-0.044315;-0.000818;-0.236671;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151435;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;1.585852;0.303149;1;-0.136140;-0.138791;0.000121;-0.109851;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151373;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.000000;0.303149;1;-0.136078;-0.136078;0.003492;0.059896;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151312;0.000000;62.500000;80.500000;252.500000;80.500000;0.000000;-0.792941;0.000000;1;-0.136017;-0.007697;0.002286;0.247652;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151251;0.000000;63.500000;79.500000;251.500000;79.500000;0.000000;0.000000;0.000000;1;-0.135955;-0.044558;0.000883;0.101628;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.009204;0.000000;0.151189;0.000000;62.500000;80.500000;251.500000;80.500000;0.000000;0.000000;0.000000;1;-0.135894;-0.135894;0.000929;-0.162833;0;Fri Jun 30 12:02:36 2023
-0.003068;-0.460194;-0.009204;0.000000;0.151128;0.000000;63.500000;79.500000;251.500000;80.500000;-0.005319;-0.797175;-0.304762;1;-1.740564;-0.135833;-0.001691;-0.338812;0;Fri Jun 30 12:02:36 2023
-0.003068;0.000000;-0.009204;0.000000;0.151066;0.000000;63.500000;79.500000;251.500000;80.500000;-0.005319;0.000000;-0.304762;1;-0.248506;-0.203376;-0.005041;-0.333597;0;Fri Jun 30 12:02:36 2023
0.000000;0.460194;-0.006136;0.460194;0.151026;0.000000;62.500000;80.500000;251.500000;80.500000;0.000000;0.797191;0.000000;1;0.604410;-1.031993;-0.003792;-0.150437;0;Fri Jun 30 12:02:36 2023
0.003068;0.000000;-0.003068;0.000000;0.150985;0.000000;62.500000;80.500000;251.500000;80.500000;0.000000;0.000000;0.000000;1;-0.033151;-0.285215;-0.000776;0.112752;0;Fri Jun 30 12:02:36 2023
0.003068;0.000000;-0.003068;0.000000;0.150964;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.792960;0.303149;1;-0.033131;-0.145866;0.002435;0.458025;0;Fri Jun 30 12:02:36 2023
0.003068;0.000000;-0.003068;0.000000;0.150944;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.000000;0.303149;1;-0.033110;-0.048467;0.004855;0.464972;0;Fri Jun 30 12:02:36 2023
0.003068;0.000000;-0.003068;0.000000;0.150923;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.000000;0.303149;1;-0.033090;0.048312;0.004809;0.358908;0;Fri Jun 30 12:02:36 2023
0.003068;0.000000;-0.003068;0.000000;0.150903;0.000000;62.500000;80.500000;251.500000;80.500000;0.000000;-0.792937;0.000000;1;-0.033069;0.046486;0.002800;-0.026731;0;Fri Jun 30 12:02:36 2023
0.003068;0.000000;-0.003068;0.000000;0.150882;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.792972;0.303149;1;-0.033049;-0.042892;0.002834;-0.143086;0;Fri Jun 30 12:02:36 2023
0.000000;-0.460194;-0.003068;0.000000;0.150862;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.000000;0.303149;1;-1.637759;-0.041625;0.005055;-0.163857;0;Fri Jun 30 12:02:36 2023
0.000000;0.000000;-0.000000;0.460194;0.150862;0.000000;62.500000;80.500000;251.500000;80.500000;0.000000;-0.792981;0.000000;1;-0.897619;-0.711884;0.003333;-0.084546;0;Fri Jun 30 12:02:36 2023
0.003068;0.460194;-0.000000;0.000000;0.150862;0.000000;63.500000;80.500000;252.500000;81.500000;-0.005291;-0.792980;-0.303149;1;1.453869;-0.028389;-0.001353;-0.242799;0;Fri Jun 30 12:02:36 2023
0.006136;0.460194;0.003068;0.460194;0.150882;0.000000;62.500000;81.500000;251.500000;81.500000;0.000000;0.792984;0.000000;1;0.814728;-0.956825;-0.002570;-0.281004;0;Fri Jun 30 12:02:36 2023
0.006136;0.000000;0.003068;0.000000;0.150903;0.000000;62.500000;80.500000;251.500000;81.500000;-0.005291;-0.792982;-0.303149;1;0.069469;-0.258768;-0.002730;-0.334105;0;Fri Jun 30 12:02:36 2023
0.006136;0.000000;0.003068;0.000000;0.150923;0.000000;62.500000;82.500000;252.500000;81.500000;0.005263;1.581725;0.301554;1;0.069448;-0.265171;-0.000569;0.152617;0;Fri Jun 30 12:02:36 2023
0.003068;-0.460194;0.003068;0.000000;0.150944;0.000000;63.500000;81.500000;251.500000;80.500000;0.005319;0.008391;0.304762;1;-1.535303;-0.156042;0.003946;0.345428;0;Fri Jun 30 12:02:36 2023
0.003068;0.000000;0.006136;0.460194;0.150985;0.000000;62.500000;82.500000;251.500000;81.500000;0.005291;-0.004218;0.303149;1;-0.795203;-0.750132;0.004975;0.531242;0;Fri Jun 30 12:02:36 2023
0.006136;0.460194;0.006136;0.000000;0.151026;0.000000;63.500000;81.500000;251.500000;81.500000;0.000000;-0.792963;0.000000;1;1.556244;0.037715;0.003289;0.186445;0;Fri Jun 30 12:02:36 2023
0.009204;0.460194;0.009204;0.460194;0.151087;0.000000;63.500000;81.500000;251.500000;81.500000;0.000000;0.000000;0.000000;1;0.917062;-0.781626;0.000909;-0.170284;0;Fri Jun 30 12:02:36 2023
0.009204;0.000000;0.009204;0.000000;0.151148;0.000000;63.500000;81.500000;251.500000;81.500000;0.000000;0.000000;0.000000;1;0.171762;-0.163497;0.000165;-0.383587;0;Fri Jun 30 12:02:36 2023
0.006136;-0.460194;0.009204;0.000000;0.151210;0.000000;61.500000;83.500000;252.500000;80.500000;0.015706;2.353884;0.899860;1;-1.433030;-0.165971;0.005667;0.150605;0;Fri Jun 30 12:02:36 2023
0.006136;0.000000;0.009204;0.000000;0.151271;0.000000;62.500000;82.500000;252.500000;81.500000;0.005263;-1.565055;0.301554;1;0.058904;0.041671;0.009127;0.320669;0;Fri Jun 30 12:02:36 2023
0.009204;0.460194;0.009204;0.000000;0.151332;0.000000;62.500000;83.500000;252.500000;81.500000;0.010526;0.788774;0.603091;1;1.663573;0.198351;0.008577;0.597709;0;Fri Jun 30 12:02:36 2023
0.009204;0.000000;0.009204;0.000000;0.151394;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.008346;0.606282;1;0.171516;0.176274;0.010527;0.217091;0;Fri Jun 30 12:02:36 2023
0.006136;-0.460194;0.009204;0.000000;0.151455;0.000000;63.500000;82.500000;251.500000;81.500000;0.005319;-0.788706;0.304762;1;-1.433276;0.254208;0.008489;-0.073264;0;Fri Jun 30 12:02:36 2023
0.006136;0.000000;0.009204;0.000000;0.151516;0.000000;62.500000;82.500000;251.500000;81.500000;0.005291;-0.004218;0.303149;1;0.058659;0.145140;0.005671;-0.262377;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.009204;0.000000;0.151578;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.792909;0.606282;1;0.058597;0.059895;0.007141;-0.206287;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.009204;0.000000;0.151639;0.000000;62.500000;81.500000;251.500000;81.500000;0.000000;-1.585923;0.000000;1;0.058536;0.118627;0.005965;-0.257593;0;Fri Jun 30 12:02:37 2023
0.009204;0.460194;0.012272;0.460194;0.151721;0.000000;63.500000;82.500000;251.500000;81.500000;0.005319;0.797209;0.304762;1;0.911329;-0.680355;0.003909;-0.050272;0;Fri Jun 30 12:02:37 2023
0.009204;0.000000;0.012272;0.000000;0.151803;0.000000;61.500000;83.500000;251.500000;81.500000;0.010526;0.780382;0.603091;1;0.166009;-0.028568;0.006878;0.024672;0;Fri Jun 30 12:02:37 2023
0.009204;0.000000;0.012272;0.000000;0.151885;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.008346;0.606282;1;0.165927;0.080446;0.009091;0.286501;0;Fri Jun 30 12:02:37 2023
0.006136;-0.460194;0.012272;0.000000;0.151966;0.000000;63.500000;82.500000;251.500000;81.500000;0.005319;-0.788722;0.304762;1;-1.438885;0.191185;0.008079;0.250296;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.012272;0.000000;0.152048;0.000000;62.500000;83.500000;251.500000;79.500000;0.021161;2.374297;1.212428;1;0.053028;0.150630;0.012435;0.429996;0;Fri Jun 30 12:02:37 2023
0.009204;0.460194;0.012272;0.000000;0.152130;0.000000;62.500000;82.500000;251.500000;81.500000;0.005291;-2.378474;0.303149;1;1.657677;0.324725;0.013415;0.000957;0;Fri Jun 30 12:02:37 2023
0.009204;0.000000;0.012272;0.000000;0.152212;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.792931;0.606282;1;0.165600;0.320336;0.009238;0.082131;0;Fri Jun 30 12:02:37 2023
0.009204;0.000000;0.012272;0.000000;0.152294;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.000000;0.606282;1;0.165518;0.166775;0.009848;-0.255915;0;Fri Jun 30 12:02:37 2023
0.009204;0.000000;0.012272;0.000000;0.152375;0.000000;63.500000;82.500000;251.500000;82.500000;0.000000;-1.585948;0.000000;1;0.165436;0.221031;0.006161;-0.414296;0;Fri Jun 30 12:02:37 2023
0.006136;-0.460194;0.012272;0.000000;0.152457;0.000000;62.500000;82.500000;251.500000;81.500000;0.005291;0.792996;0.303149;1;-1.439376;0.073500;0.003814;-0.314422;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.012272;0.000000;0.152539;0.000000;63.500000;82.500000;251.500000;81.500000;0.005319;0.004218;0.304762;1;0.052538;-0.020433;0.005223;-0.285617;0;Fri Jun 30 12:02:37 2023
0.009204;0.460194;0.012272;0.000000;0.152621;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.788742;0.606282;1;1.657187;0.035848;0.007044;0.167540;0;Fri Jun 30 12:02:37 2023
0.009204;0.000000;0.012272;0.000000;0.152703;0.000000;63.500000;82.500000;251.500000;81.500000;0.005319;-0.788732;0.304762;1;0.165109;0.085727;0.007349;0.239419;0;Fri Jun 30 12:02:37 2023
0.009204;0.000000;0.012272;0.000000;0.152784;0.000000;63.500000;82.500000;251.500000;81.500000;0.005319;0.000000;0.304762;1;0.165027;0.120696;0.005915;0.187450;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.009204;0.000000;0.152907;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.788735;0.606282;1;0.057268;0.068328;0.007857;0.062148;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.009204;0.000000;0.152969;0.000000;63.500000;82.500000;251.500000;81.500000;0.005319;-0.788703;0.304762;1;0.057206;0.120443;0.008023;-0.073683;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.009204;0.000000;0.153030;0.000000;63.500000;82.500000;251.500000;81.500000;0.005319;0.000000;0.304762;1;0.057145;0.126501;0.005727;-0.050799;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.009204;0.000000;0.153091;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.788717;0.606282;1;0.057084;0.042047;0.007135;-0.012822;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.009204;0.000000;0.153153;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.000000;0.606282;1;0.057022;0.093734;0.009731;0.108475;0;Fri Jun 30 12:02:37 2023
0.009204;0.460194;0.009204;0.000000;0.153214;0.000000;61.500000;83.500000;251.500000;81.500000;0.010526;-0.008347;0.603091;1;1.661692;0.189051;0.010652;0.245531;0;Fri Jun 30 12:02:37 2023
0.009204;0.000000;0.009204;0.000000;0.153275;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.008347;0.606282;1;0.169635;0.257381;0.010830;0.175520;0;Fri Jun 30 12:02:37 2023
0.006136;-0.460194;0.009204;0.000000;0.153337;0.000000;62.500000;83.500000;251.500000;81.500000;0.010582;0.000000;0.606282;1;-1.435157;0.264445;0.010519;0.047970;0;Fri Jun 30 12:02:37 2023
0.003068;-0.460194;0.006136;-0.460194;0.153378;0.000000;62.500000;82.500000;251.500000;81.500000;0.005291;-0.792962;0.303149;1;-0.796078;0.969703;0.008287;-0.177482;0;Fri Jun 30 12:02:37 2023
0.006136;0.460194;0.006136;0.000000;0.153419;0.000000;62.500000;82.500000;251.500000;81.500000;0.005291;0.000000;0.303149;1;1.553851;0.167768;0.006008;-0.281758;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.006136;0.000000;0.153459;0.000000;61.500000;82.500000;251.500000;81.500000;0.005263;-0.004174;0.301554;1;0.061814;0.076611;0.005662;-0.320159;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.006136;0.000000;0.153500;0.000000;62.500000;82.500000;251.500000;81.500000;0.005291;0.004173;0.303149;1;0.061773;0.062699;0.005442;-0.163957;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.006136;0.000000;0.153541;0.000000;62.500000;82.500000;250.500000;81.500000;0.005319;0.004218;0.304762;1;0.061732;0.036233;0.005167;-0.003281;0;Fri Jun 30 12:02:37 2023
0.003068;-0.460194;0.003068;-0.460194;0.153562;0.000000;63.500000;81.500000;252.500000;81.500000;0.000000;-0.797213;0.000000;1;-0.791164;0.777971;0.003132;-0.070383;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;0.003068;0.000000;0.153582;0.000000;61.500000;82.500000;251.500000;80.500000;0.010526;1.577600;0.603091;1;-0.045945;-0.043587;0.004787;0.123796;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;0.003068;0.000000;0.153603;0.000000;63.500000;81.500000;251.500000;80.500000;0.005319;-0.780404;0.304762;1;-0.045966;0.017195;0.007227;0.055427;0;Fri Jun 30 12:02:37 2023
0.006136;0.460194;0.003068;0.000000;0.153623;0.000000;63.500000;81.500000;251.500000;80.500000;0.005319;0.000000;0.304762;1;1.558744;0.106854;0.005862;0.182159;0;Fri Jun 30 12:02:37 2023
0.006136;0.000000;0.003068;0.000000;0.153644;0.000000;62.500000;82.500000;251.500000;81.500000;0.005291;-0.004218;0.303149;1;0.066728;0.075664;0.005483;0.000068;0;Fri Jun 30 12:02:37 2023
0.003068;-0.460194;0.003068;0.000000;0.153664;0.000000;62.500000;82.500000;251.500000;81.500000;0.005291;0.000000;0.303149;1;-1.538023;0.042702;0.005249;-0.083612;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.000000;-0.460194;0.153664;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.000000;0.303149;1;0.705828;0.785976;0.005178;-0.077262;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.000000;0.000000;0.153664;0.000000;61.500000;81.500000;251.500000;80.500000;0.005263;-0.004173;0.301554;1;-0.040929;0.036590;0.005273;-0.033246;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.000000;0.000000;0.153664;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.004173;0.303149;1;-0.040929;0.040104;0.005387;0.005101;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.000000;0.000000;0.153664;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.000000;0.303149;1;-0.040929;0.044279;0.005360;0.019604;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.000000;0.000000;0.153664;0.000000;63.500000;80.500000;251.500000;80.500000;0.000000;-0.793000;0.000000;1;-0.040929;0.043311;0.003265;-0.126387;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.000000;0.000000;0.153664;0.000000;61.500000;81.500000;251.500000;80.500000;0.005263;0.788822;0.301554;1;-0.040929;-0.033685;0.002715;-0.080094;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.000000;0.000000;0.153664;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.004174;0.303149;1;-0.040929;-0.053886;0.004560;-0.060522;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.000000;0.000000;0.153664;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.000000;0.303149;1;-0.040929;0.013887;0.005113;0.123711;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.000000;0.000000;0.153664;0.000000;62.500000;81.500000;251.500000;80.500000;0.005291;0.000000;0.303149;1;-0.040929;0.034208;0.005387;0.141526;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.003068;-0.460194;0.153644;0.000000;62.500000;81.500000;251.500000;78.500000;0.015872;1.585847;0.909380;1;0.710947;0.796172;0.009336;0.358418;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.003068;0.000000;0.153623;0.000000;63.500000;80.500000;250.500000;79.500000;0.005348;-1.577335;0.306392;1;-0.035790;0.224818;0.010180;0.174341;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.003068;0.000000;0.153603;0.000000;62.500000;81.500000;251.500000;79.500000;0.010582;0.784462;0.606282;1;-0.035769;0.258586;0.008556;0.228478;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.003068;0.000000;0.153582;0.000000;62.500000;81.500000;252.500000;80.500000;0.005263;-0.797122;0.301554;1;-0.035749;0.193657;0.008246;-0.201534;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.006136;-0.460194;0.153541;0.000000;63.500000;80.500000;252.500000;81.500000;-0.005291;-1.581854;-0.303149;1;0.716148;0.933141;0.002114;-0.530200;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.006136;0.000000;0.153500;0.000000;62.500000;81.500000;251.500000;79.500000;0.010582;2.378999;0.606282;1;-0.030569;-0.058749;0.002371;-0.302750;0;Fri Jun 30 12:02:37 2023
0.000000;-0.460194;-0.006136;0.000000;0.153459;0.000000;61.500000;80.500000;251.500000;79.500000;0.005263;-0.797151;0.301554;1;-1.635258;-0.048437;0.006135;-0.170463;0;Fri Jun 30 12:02:37 2023
0.000000;0.000000;-0.009204;-0.460194;0.153398;0.000000;63.500000;79.500000;250.500000;79.500000;0.000000;-0.788844;0.000000;1;0.608654;0.853967;0.003455;0.170478;0;Fri Jun 30 12:02:37 2023
0.003068;0.460194;-0.009204;0.000000;0.153337;0.000000;63.500000;79.500000;250.500000;79.500000;0.000000;0.000000;0.000000;1;1.466689;0.000124;0.001388;-0.006779;0;Fri Jun 30 12:02:37 2023
0.000000;-0.460194;-0.009204;0.000000;0.153275;0.000000;62.500000;79.500000;252.500000;78.500000;0.005263;0.788828;0.301554;1;-1.629976;-0.086976;0.002567;-0.084026;0;Fri Jun 30 12:02:37 2023
0.000000;0.000000;-0.009204;0.000000;0.153153;0.000000;63.500000;79.500000;251.500000;79.500000;0.000000;-0.788824;0.000000;1;-0.137858;-0.058356;0.002164;-0.118718;0;Fri Jun 30 12:02:37 2023
0.000000;0.000000;-0.009204;0.000000;0.153091;0.000000;61.500000;79.500000;251.500000;79.500000;0.000000;0.000000;0.000000;1;-0.137796;-0.058295;0.000098;-0.025258;0;Fri Jun 30 12:02:37 2023
0.003068;0.460194;-0.009204;0.000000;0.153030;0.000000;63.500000;79.500000;250.500000;79.500000;0.000000;0.000000;0.000000;1;1.466996;-0.137735;0.000208;-0.110895;0;Fri Jun 30 12:02:37 2023
0.003068;0.000000;-0.009204;0.000000;0.152969;0.000000;62.500000;80.500000;251.500000;79.500000;0.005291;0.792974;0.303149;1;-0.024939;-0.046290;0.002487;0.052841;0;Fri Jun 30 12:02:37 2023
0.000000;-0.460194;-0.012272;-0.460194;0.152887;0.000000;61.500000;79.500000;251.500000;79.500000;0.000000;-0.793009;0.000000;1;-0.877732;0.712830;0.002682;0.053746;0;Fri Jun 30 12:02:37 2023
