Starting new run:  K= -1.000000, -1.651000, 35.057500, -1.604900, 2.943400 - Fri Jun 30 15:09:56 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.003068;0.000000;-0.012272;0.000000;0.178161;0.000000;62.500000;84.500000;250.500000;82.500000;0.010638;0.372908;0.609507;1;-0.050345;0.142141;0.008559;0.133081;0.008559;0.000000;0;Fri Jun 30 15:10:13 2023
0.006136;0.214757;-0.009204;0.214757;0.178029;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;-0.003946;0.606282;1;0.339729;-0.173313;0.009532;0.170753;0.009532;0.000000;0;Fri Jun 30 15:10:13 2023
0.009204;0.214757;-0.009204;0.000000;0.177898;0.000000;63.500000;83.500000;251.500000;82.500000;0.005319;-0.368941;0.304762;1;0.792080;0.145147;0.008781;-0.082887;0.008781;0.000000;0;Fri Jun 30 15:10:13 2023
0.006136;-0.214757;-0.009204;0.000000;0.177766;0.000000;63.500000;83.500000;251.500000;82.500000;0.005319;0.000000;0.304762;1;-0.579577;0.087650;0.007137;-0.205986;0.007137;0.000000;0;Fri Jun 30 15:10:13 2023
0.003068;-0.214757;-0.012272;-0.214757;0.177591;0.000000;62.500000;83.500000;250.500000;82.500000;0.005319;0.000000;0.304762;1;-0.337228;0.407288;0.006274;-0.098975;0.006274;0.000000;0;Fri Jun 30 15:10:13 2023
0.003068;0.000000;-0.012272;0.000000;0.177416;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;-0.001973;0.303149;1;-0.049600;0.046669;0.005814;0.147053;0.005814;0.000000;0;Fri Jun 30 15:10:13 2023
0.006136;0.214757;-0.012272;0.000000;0.177241;0.000000;63.500000;82.500000;251.500000;82.500000;0.000000;-0.370940;0.000000;1;0.690247;-0.005897;0.004310;-0.051656;0.004310;0.000000;0;Fri Jun 30 15:10:13 2023
0.006136;0.000000;-0.012272;0.000000;0.177065;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.741855;0.606282;1;0.058306;0.010611;0.004775;0.095508;0.004775;0.000000;0;Fri Jun 30 15:10:13 2023
0.003068;-0.214757;-0.015340;-0.214757;0.176846;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.000000;0.606282;1;-0.331418;1.025895;0.007532;0.032259;0.007532;0.193209;0;Fri Jun 30 15:10:13 2023
0.000000;-0.214757;-0.018408;-0.214757;0.176583;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;-0.741683;0.000000;1;-0.433645;0.425224;0.006468;-0.054472;0.006468;0.000000;0;Fri Jun 30 15:10:13 2023
