Starting new run: Thu Jun  8 16:18:51 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
0.003356;0.000059;0.000000;0.006136;0.000000;0.093010;-0.192498;Thu Jun  8 16:19:12 2023
0.003333;0.000058;-0.001832;0.006136;0.000000;0.092735;-0.200395;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;-0.547773;0.006136;0.000000;0.092461;-2.472466;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;0.000000;0.006136;0.000000;0.092186;-0.198825;Thu Jun  8 16:19:12 2023
-0.006689;-0.000117;-0.273105;0.006136;0.000000;0.091912;-1.335547;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.548348;0.006136;0.000000;0.091638;2.079678;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.091363;-0.196896;Thu Jun  8 16:19:12 2023
0.003344;0.000058;0.274316;0.006136;0.000000;0.091089;0.944313;Thu Jun  8 16:19:12 2023
0.003344;0.000058;0.000000;0.006136;0.000000;0.090814;-0.194703;Thu Jun  8 16:19:12 2023
0.000000;0.000000;-0.272727;0.006136;0.000000;0.090540;-1.329863;Thu Jun  8 16:19:12 2023
0.003356;0.000059;0.272346;0.009204;0.306796;1.507968;0.935318;Thu Jun  8 16:19:12 2023
0.003356;0.000059;0.000000;0.006136;-0.306796;-0.407147;0.580917;Thu Jun  8 16:19:12 2023
0.003344;0.000058;-0.000909;0.003068;-0.306796;-0.531648;0.596764;Thu Jun  8 16:19:12 2023
0.000000;0.000000;-0.270471;0.000000;-0.306796;-1.432308;-1.281515;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.158462;-0.158462;Thu Jun  8 16:19:12 2023
-0.003344;-0.000058;-0.270600;0.003068;0.306796;1.259515;-1.284244;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.270736;0.006136;0.306796;1.403919;0.965966;Thu Jun  8 16:19:12 2023
0.000000;0.000000;0.000000;0.003068;-0.306796;-1.287081;-0.157638;Thu Jun  8 16:19:12 2023
-0.003356;-0.000059;-0.271913;0.000000;-0.306796;0.121931;0.263988;Thu Jun  8 16:19:12 2023
-0.013467;-0.000235;-0.815963;0.000000;0.000000;-0.117283;-3.515550;Thu Jun  8 16:19:13 2023
-0.013467;-0.000235;0.000000;-0.003068;-0.306796;-0.757728;0.648932;Thu Jun  8 16:19:13 2023
-0.010067;-0.000176;0.274506;-0.003068;0.000000;-0.239863;1.035542;Thu Jun  8 16:19:13 2023
-0.010067;-0.000176;0.000000;-0.003068;0.000000;-0.238765;-0.102890;Thu Jun  8 16:19:13 2023
-0.010067;-0.000176;0.000000;0.000000;0.306796;0.403601;-0.878226;Thu Jun  8 16:19:13 2023
-0.013422;-0.000234;-0.271139;0.000000;0.000000;-0.112344;-1.248899;Thu Jun  8 16:19:13 2023
-0.010033;-0.000175;0.270129;0.000000;0.000000;-0.111520;1.001611;Thu Jun  8 16:19:13 2023
-0.010033;-0.000175;0.000000;0.000000;0.000000;-0.110697;-0.118924;Thu Jun  8 16:19:13 2023
-0.010033;-0.000175;0.000000;0.000000;0.000000;-0.109874;-0.118100;Thu Jun  8 16:19:13 2023
-0.003356;-0.000059;0.527382;0.000000;0.000000;-0.109051;2.077467;Thu Jun  8 16:19:13 2023
-0.006689;-0.000117;-0.263384;0.000000;0.000000;-0.108227;-1.207073;Thu Jun  8 16:19:13 2023
