Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Wed Jun 21 13:59:39 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.006136;0.000000;-0.003068;-0.230097;0.247687;0.000000;40.500000;94.500000;231.500000;93.500000;0.005236;0.004096;0.299975;1;0.356260;0.322173;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.003068;-0.230097;0.247687;0.000000;40.500000;92.500000;231.500000;93.500000;-0.005236;-1.572972;-0.299975;1;0.356260;0.322173;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.003068;0.000000;0.247646;0.000000;41.500000;94.500000;231.500000;93.500000;0.005263;1.577096;0.301554;1;-0.017078;-0.434933;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.003068;0.000000;0.247646;0.000000;40.500000;93.500000;231.500000;93.500000;0.000000;-0.790622;0.000000;1;-0.017078;-0.434933;0;Wed Jun 21 13:59:51 2023
0.003068;-0.230097;-0.006136;-0.230097;0.247564;0.000000;41.500000;92.500000;231.500000;93.500000;-0.005263;-0.790622;-0.301554;1;-0.497252;-0.609987;0;Wed Jun 21 13:59:51 2023
0.003068;-0.230097;-0.006136;-0.230097;0.247564;0.000000;40.500000;93.500000;231.500000;93.500000;0.000000;0.790608;0.000000;1;-0.497252;-0.609987;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;-0.006136;0.000000;0.247482;0.000000;40.500000;93.500000;231.500000;93.500000;0.000000;0.000000;0.000000;1;0.734182;0.508712;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;-0.006136;0.000000;0.247482;0.000000;39.500000;93.500000;230.500000;93.500000;0.000000;0.000000;0.000000;1;0.734182;0.508712;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.006136;0.000000;0.247400;0.000000;41.500000;92.500000;231.500000;93.500000;-0.005263;-0.790664;-0.301554;1;-0.011734;-0.430601;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;-0.006136;0.000000;0.247400;0.000000;40.500000;93.500000;231.500000;94.500000;-0.005236;0.004140;-0.299975;1;-0.011734;-0.430601;0;Wed Jun 21 13:59:51 2023
