Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jul  3 14:00:28 2023
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.500484, 0.831704, -15.747655, 0.691018, -0.631321
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;camControl;systemTime
0.003068;-0.306796;0.003068;0.000000;0.190091;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;-0.531910;0.000000;1;-1.077118;-0.180930;0.003913;-0.342169;0.000000;-0.512020;-0.039952;0;Mon Jul  3 14:00:43 2023
0.006136;0.306796;0.003068;0.000000;0.190122;0.000000;57.500000;98.500000;244.500000;99.500000;-0.005348;-0.534754;-0.306392;1;1.024914;0.015126;0.000682;-0.464735;0.000000;0.000000;0.057145;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.190152;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;0.534754;0.000000;1;0.030219;0.368259;-0.000964;0.020523;0.000000;0.000000;0.184731;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.190183;0.000000;55.500000;99.500000;244.500000;98.500000;0.005291;0.529096;0.303149;1;0.030189;-0.049271;0.000806;0.529650;0.000000;0.000000;0.035896;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.190214;0.000000;56.500000;99.500000;244.500000;96.500000;0.015956;1.066514;0.914217;1;0.030158;0.332936;0.005621;0.863915;0.005621;0.562065;0.099229;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.190244;0.000000;56.500000;99.500000;243.500000;97.500000;0.010695;-0.526131;0.612766;1;0.030127;-0.651312;0.009399;0.170253;0.009399;0.377786;-0.247163;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.190275;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;-1.069478;0.000000;1;0.030097;-0.020638;0.007411;-0.724016;0.007411;-0.198761;-0.030099;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.190306;0.000000;56.500000;99.500000;245.500000;98.500000;0.005291;0.529096;0.303149;1;0.030066;0.503315;0.005073;-0.552798;0.005073;-0.233771;0.158015;0;Mon Jul  3 14:00:43 2023
0.006136;0.000000;0.003068;0.000000;0.190336;0.000000;56.500000;98.500000;244.500000;97.500000;0.005319;0.002814;0.304762;1;0.030035;-0.252786;0.005186;0.305723;0.005186;0.011318;-0.076472;0;Mon Jul  3 14:00:43 2023
0.009204;0.306796;0.003068;0.000000;0.190367;0.000000;56.500000;98.500000;244.500000;97.500000;0.005319;0.000000;0.304762;1;1.137403;0.179349;0.005251;0.466626;0.005251;0.006457;0.056094;0;Mon Jul  3 14:00:43 2023
0.009204;0.000000;0.003068;0.000000;0.190398;0.000000;56.500000;99.500000;244.500000;97.500000;0.010638;0.531880;0.609507;1;0.142709;0.156731;0.006588;-0.061524;0.006588;0.133707;0.033973;0;Mon Jul  3 14:00:43 2023
0.006136;-0.306796;-0.000000;-0.306796;0.190398;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;-1.063790;0.000000;1;-0.461753;-0.084161;0.005965;-0.416789;0.005965;-0.062301;-0.188394;0;Mon Jul  3 14:00:43 2023
0.003068;-0.306796;-0.003068;-0.306796;0.190367;0.000000;56.500000;99.500000;244.500000;96.500000;0.015956;1.595609;0.914217;1;-0.569359;1.091820;0.006952;0.586136;0.006952;0.098660;0.161564;0;Mon Jul  3 14:00:43 2023
0.003068;0.000000;-0.003068;0.000000;0.190336;0.000000;56.500000;98.500000;244.500000;97.500000;0.005319;-1.063699;0.304762;1;-0.072503;-1.587103;0.008759;-0.039290;0.008759;0.180692;-0.531663;0;Mon Jul  3 14:00:43 2023
